Date,APPL,ADBE,AMZN,CSCO,CRM,GOOGL,IBM,INTC,MSFT,NFLX,NVDA,NVDA,ORCL
2016-08-24,27.01,101.14,37.86,31.06,77.82,39.68,152.06,35.15,57.95,95.18,15.49,15.49,41.07
2016-08-25,26.89,101.69,37.96,31.29,80.16,39.56,151.65,35.09,58.17,97.32,15.38,15.38,41.1
2016-08-26,26.74,102.06,38.45,31.35,80.03,39.66,151.36,35.26,58.03,97.58,15.51,15.51,41.26
2016-08-29,26.71,102.3,38.56,31.58,79.92,39.79,152.7,35.55,58.1,97.3,15.5,15.5,41.31
2016-08-30,26.5,102,38.38,31.54,79.83,39.6,152.39,35.7,57.89,97.45,15.41,15.41,41.31
2016-08-31,26.53,102.31,38.46,31.44,79.42,39.49,151.89,35.89,57.46,97.45,15.34,15.34,41.22
2016-09-01,26.68,102.9,38.53,31.58,75.91,39.57,152.52,36.02,57.59,97.38,15.79,15.79,41.16
2016-09-02,26.93,103.57,38.62,31.83,75.1,39.84,152.53,36.08,57.67,97.38,15.63,15.63,41.25
2016-09-06,26.92,103.5,39.44,31.87,75.42,40.4,153.3,36.57,57.61,100.09,15.78,15.78,41.25
2016-09-07,27.09,103,39.22,31.79,75.01,40.4,154.53,36.46,57.66,99.15,15.55,15.55,41.25
2016-09-08,26.38,101.88,39.2,31.47,74.88,40.14,152.01,36.44,57.43,99.66,15.66,15.66,40.72
2016-09-09,25.78,99.38,38.01,30.85,74.2,39.42,148.84,35.44,56.21,96.5,14.88,14.88,40.03
2016-09-12,26.36,100.32,38.57,31.44,74.36,39.94,151.33,36.08,57.05,99.05,15.19,15.19,40.68
2016-09-13,26.99,98.77,38.05,31.06,73.06,39.44,148.96,35.61,56.53,96.09,14.97,14.97,40.18
2016-09-14,27.94,98.79,38.05,31,73.82,39.52,147.28,35.62,56.26,97.01,15.1,15.1,40.25
2016-09-15,28.89,99.62,38.48,31.31,73.99,40.06,148.81,36.56,57.19,97.34,15.67,15.67,40.86
2016-09-16,28.73,98.93,38.93,30.84,73.29,39.9,147.07,37.67,57.25,99.48,15.71,15.71,38.92
2016-09-19,28.4,99.68,38.76,31.02,73,39.77,148.06,37.16,56.93,98.06,15.92,15.92,39.23
2016-09-20,28.39,100.62,39.01,31.1,72.91,39.99,147.66,37.14,56.81,98.25,15.77,15.77,39.07
2016-09-21,28.39,107.78,39.49,31.36,74.18,40.25,148.69,37.45,57.76,94.88,16.22,16.22,39.51
2016-09-22,28.66,107.92,40.24,31.66,74.59,40.8,149.24,37.55,57.82,95.83,16.25,16.25,39.51
2016-09-23,28.18,107.47,40.29,31.34,70.39,40.75,148.16,37.19,57.43,95.94,16.24,16.24,39.23
2016-09-26,28.22,107.26,39.96,31.07,70.19,40.13,147.21,36.65,56.9,94.56,16.08,16.08,39.03
2016-09-27,28.27,109.7,40.81,31.48,70.05,40.54,149.88,37.18,57.95,97.07,16.64,16.64,39.3
2016-09-28,28.49,109.49,41.44,31.5,71.62,40.5,151.33,37.44,58.03,97.48,16.7,16.7,39.44
2016-09-29,28.05,107.8,41.45,31.39,71.2,40.13,151.16,37.32,57.4,96.67,16.85,16.85,39.12
2016-09-30,28.26,108.54,41.87,31.72,71.33,40.2,151.86,37.75,57.6,98.55,17.13,17.13,39.28
2016-10-03,28.13,108.45,41.84,31.5,70.52,40.02,150.68,37.66,57.42,102.63,17.11,17.11,38.99
2016-10-04,28.25,108.39,41.7,31.35,72.63,40.14,149.58,37.54,57.24,102.34,17.08,17.08,38.87
2016-10-05,28.26,108.8,42.22,31.59,68.42,40.06,150.17,37.99,57.64,106.28,17.06,17.06,39.15
2016-10-06,28.47,108.56,42.08,31.48,71.26,40.15,149.98,38.07,57.74,105.07,16.83,16.83,38.87
2016-10-07,28.51,108.64,41.97,31.47,70.91,40.04,148.82,38.1,57.8,104.82,16.71,16.71,38.71
2016-10-10,29.01,109.24,42.09,31.47,75.1,40.71,150.11,38.02,58.04,103.33,16.78,16.78,38.62
2016-10-11,29.08,107.37,41.55,31.04,72.42,40.48,147.98,37.27,57.19,100.59,16.53,16.53,38.01
2016-10-12,29.33,108.05,41.7,30.34,72.23,40.59,147.5,37.13,57.11,99.5,16.61,16.61,38.05
2016-10-13,29.25,108.01,41.46,30.17,70.63,40.2,146.96,36.97,56.92,100.23,16.34,16.34,38.03
2016-10-14,29.41,107.84,41.15,30.18,74.27,40.23,147.66,37.45,57.42,101.47,16.5,16.5,38.41
2016-10-17,29.39,107.49,40.65,30.22,72.83,40.34,147.96,37.29,57.22,99.8,16.4,16.4,38.29
2016-10-18,29.37,108.42,40.88,30.44,72.77,41.07,144.09,37.75,57.66,118.79,16.65,16.65,38.42
2016-10-19,29.28,108.39,40.88,30.35,72.82,41.34,144.61,35.51,57.53,121.87,16.62,16.62,38.35
2016-10-20,29.26,109.03,40.52,30.16,72.59,41.08,144.86,35.43,57.25,123.35,16.93,16.93,38.09
2016-10-21,29.15,109.03,40.95,30.15,74,41.2,143.05,35.15,59.66,127.5,16.89,16.89,37.93
2016-10-24,29.41,110.81,41.9,30.46,75.06,41.79,143.95,35.26,61,127.33,17.68,17.68,38.27
2016-10-25,29.56,109.03,41.76,30.34,75.06,41.43,144.24,35.1,60.99,126.51,17.97,17.97,38.36
2016-10-26,28.9,107.97,41.13,30.55,74.95,41.11,145.13,34.92,60.63,126.97,18.04,18.04,38.31
2016-10-27,28.62,107.07,40.92,30.38,74.74,40.87,146.61,34.81,60.1,126.47,17.67,17.67,38.22
2016-10-28,28.43,107.6,38.82,30.59,75.13,40.98,145.9,34.74,59.87,126.57,17.64,17.64,38.17
2016-10-31,28.39,107.51,39.49,30.68,75.16,40.49,146.93,34.87,59.92,124.87,17.79,17.79,38.42
2016-11-01,27.87,106.87,39.27,30.48,75.45,40.27,146.07,34.52,59.8,123.3,17.26,17.26,38.46
2016-11-02,27.9,105.89,38.28,30.39,75,39.42,145.27,34.6,59.43,122.34,17.19,17.19,38.03
2016-11-03,27.46,107.17,38.35,30.32,74.14,39.11,145.67,33.93,59.21,122.14,16.99,16.99,38.31
2016-11-04,27.21,106.2,37.75,30.19,74.37,39.06,145.73,33.61,58.71,122.03,16.89,16.89,38.28
2016-11-07,27.6,108.66,39.25,30.94,76.3,40.1,148.87,34.69,60.42,124.58,17.82,17.82,39.09
2016-11-08,27.76,108.39,39.39,31,76.55,40.6,148.35,34.74,60.47,124.34,17.79,17.79,39.13
2016-11-09,27.72,107.86,38.59,31.36,75.9,40.28,148,34.75,60.17,122.19,17.49,17.49,39.55
2016-11-10,26.95,104.08,37.12,31,73.63,39.01,153.17,34.5,58.7,115.42,16.94,16.94,39.58
2016-11-11,27.11,103.68,36.95,31.36,74.59,38.59,154.18,34.61,59.02,114.78,21.99,21.99,39.45
2016-11-14,26.43,102.42,35.95,31.37,72.76,37.66,151.25,34.48,58.12,113.38,20.91,20.91,39.3
2016-11-15,26.78,103.66,37.16,31.7,74.02,38.76,151.69,34.91,58.87,113.59,21.55,21.55,39.17
2016-11-16,27.5,104.08,37.32,31.57,73.31,39,152.28,34.84,59.65,115.19,22.91,22.91,39.7
2016-11-17,27.49,105.81,37.82,30.05,75.19,39.31,152.77,35.02,60.64,115.03,23.1,23.1,40.25
2016-11-18,27.51,105.02,38.01,30.18,77.77,38.8,153.34,34.95,60.35,115.21,23.34,23.34,39.86
2016-11-21,27.93,105.65,39,30.05,76.15,39.24,155.61,34.98,60.86,117.96,23.25,23.25,39.89
2016-11-22,27.95,105.21,39.27,29.89,75.57,39.25,155.52,35.48,61.12,118.04,23.41,23.41,40.09
2016-11-23,27.81,104.21,39.01,29.71,73.95,38.95,154.86,35.2,60.4,117.69,23.49,23.49,40.1
2016-11-25,27.95,105.02,39.02,30.09,73.73,39.01,155.97,35.44,60.53,117.41,23.54,23.54,40.27
2016-11-28,27.89,104.5,38.34,29.92,72.93,39.29,157.28,35.51,60.61,116.93,23.53,23.53,40.3
2016-11-29,27.87,104.95,38.13,29.83,72.93,39.47,156.34,35.31,61.09,117.51,23.31,23.31,40.55
2016-11-30,27.63,102.81,37.53,29.82,72,38.79,155.09,34.7,60.26,117,23.05,23.05,40.19
2016-12-01,27.37,99.51,37.18,29.45,68.46,38.22,152.79,33.76,59.2,117.22,21.91,21.91,38.7
2016-12-02,27.48,99.73,37.02,29.25,68.41,38.22,152.98,34.16,59.25,120.81,22.11,22.11,38.5
2016-12-05,27.28,101.95,37.97,29.53,70.8,38.91,152.81,34.39,60.22,119.16,22.97,22.97,38.97
2016-12-06,27.49,101.55,38.24,29.33,70.62,38.81,153.3,34.72,59.95,124.57,23.35,23.35,39.47
2016-12-07,27.76,103.36,38.52,29.95,71.78,39.57,157.54,35.5,61.37,125.39,23.77,23.77,40.32
2016-12-08,28.03,103.5,38.37,29.95,71.86,39.76,158.09,35.7,61.01,123.24,23.37,23.37,40.35
2016-12-09,28.49,104.31,38.43,30.06,71.17,40.47,159.2,35.76,61.97,122.88,22.96,22.96,40.52
2016-12-12,28.33,105.16,38.01,30.17,70.38,40.4,158.22,35.97,62.17,122.83,22.4,22.4,40.51
2016-12-13,28.8,106.15,38.72,30.59,71.61,40.77,160.89,36.8,62.98,123.78,22.79,22.79,40.76
2016-12-14,28.8,105.81,38.44,30.46,71.33,40.89,161.1,36.55,62.68,123.44,24.11,24.11,40.88
2016-12-15,28.96,105.1,38.05,30.63,70.23,40.78,160.63,36.79,62.58,125,24.68,24.68,40.86
2016-12-16,28.99,103.55,37.89,30.59,69.86,40.49,159.4,36.31,62.3,124.22,25.1,25.1,39.1
2016-12-19,29.16,105.29,38.3,30.75,69.51,40.63,159.35,36.89,63.62,125.45,25.41,25.41,38.9
2016-12-20,29.24,105.77,38.56,30.56,69.86,40.76,160.23,37.21,63.54,125.12,26.29,26.29,39
2016-12-21,29.26,105.51,38.53,30.42,70.11,40.61,159.97,36.98,63.54,126.5,26.46,26.46,38.83
2016-12-22,29.07,104.72,38.32,30.46,69.9,40.48,159.71,36.93,63.55,125.58,26.78,26.78,38.96
2016-12-23,29.13,105.02,38.03,30.53,69.87,40.39,159.38,36.97,63.24,125.59,27.45,27.45,38.78
2016-12-27,29.32,104.98,38.57,30.68,69.85,40.5,159.79,37.07,63.28,128.35,29.33,29.33,38.82
2016-12-28,29.19,103.77,38.61,30.42,69.09,40.23,158.88,36.63,62.99,125.89,27.31,27.31,38.68
2016-12-29,29.18,103.68,38.26,30.46,69.15,40.14,159.27,36.66,62.9,125.33,27.86,27.86,38.69
2016-12-30,28.96,102.95,37.49,30.22,68.46,39.62,158.69,36.27,62.14,123.8,26.68,26.68,38.45
2017-01-03,29.04,103.48,37.68,30.54,70.54,40.4,159.84,36.6,62.58,127.49,25.5,25.5,38.55
2017-01-04,29,104.14,37.86,30.1,72.8,40.39,161.82,36.41,62.3,129.41,26.1,26.1,38.74
